Feature_Name,Coefficient_name,Level_Value,Beta_values,P_Value,Actionable_Flag,Odds_Ratio,Seller_Narratives,MaxOdds_Ratio,Feature_Direction,Seller_Narratives_Other,Feature_Count,Average,Rank_Feature,Earliest_Sales_Stage,Latest_Sales_Stage,Level_Name,Feature_Show_Hide,Business_Feature_Name,Action
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.03, 0.1]","(0.03, 0.1]",1.2953,0.0077,Actionable,0.258742329,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,4,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.1, 0.19]","(0.1, 0.19]",1.1647,0.1048,Actionable,0.152463543,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,8,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.19, 0.3]","(0.19, 0.3]",1.2873,0.011,Actionable,0.252547002,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,5,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.3, 0.43]","(0.3, 0.43]",1.2695,0.0248,Actionable,0.238623122,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,6,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.43, 0.6]","(0.43, 0.6]",1.3404,0.0106,Actionable,0.292968077,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,3,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.6, 0.82]","(0.6, 0.82]",1.49,0.0025,Actionable,0.39877612,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,1,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.3..Sr.PjM.Cons.ADE,"binned_Tier.3..Sr.PjM.Cons.ADE(0.82, 1.0]","(0.82, 1.0]",1.2667,0.0921,Actionable,0.236415094,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.39877612,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,9,0.267500414,7,40,40,High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(-1.0, 0.0]","(-1.0, 0.0]",1,0,Actionable,0,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,3,40,40,Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.0, 0.01]","(0.0, 0.01]",1.2209,0.2993,Actionable,0.199588292,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,3,40,40,Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.01, 0.03]","(0.01, 0.03]",1.0148,0.8888,Actionable,0.014691549,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,8,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.03, 0.06]","(0.03, 0.06]",1.2608,0.0169,Actionable,0.23174644,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,6,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.06, 0.11]","(0.06, 0.11]",0.9552,0.6197,Actionable,-0.045834536,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Negative,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,10,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.11, 0.17]","(0.11, 0.17]",0.958,0.6595,Actionable,-0.042907501,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Negative,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,9,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.17, 0.26]","(0.17, 0.26]",1.0254,0.8049,Actionable,0.02508278,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,7,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.26, 0.41]","(0.26, 0.41]",1.4344,0.0006,Actionable,0.360746643,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,1,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.41, 0.67]","(0.41, 0.67]",1.1858,0.1359,Actionable,0.170417652,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,4,40,40,High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.4..PjM.Cons.ADE,"binned_Tier.4..PjM.Cons.ADE(0.67, 1.0]","(0.67, 1.0]",1.1633,0.2632,Actionable,0.151260794,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.360746643,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,10,0.106479211,5,40,40,High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(-1.0, 0.0]","(-1.0, 0.0]",1,0,Actionable,0,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,7,40,40,Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.0, 0.08]","(0.0, 0.08]",1.2655,0.0216,Actionable,0.235467301,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,4,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.08, 0.28]","(0.08, 0.28]",1.3014,0.0029,Actionable,0.263440608,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,2,40,40,Medium-Low,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.28, 0.48]","(0.28, 0.48]",1.1071,0.3315,Actionable,0.101743984,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,6,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.48, 0.63]","(0.48, 0.63]",1.233,0.081,Actionable,0.209450224,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,5,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.63, 0.81]","(0.63, 0.81]",1.2804,0.0678,Actionable,0.247172529,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,3,40,40,Medium-High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
binned_Tier.5..GD.Subcon,"binned_Tier.5..GD.Subcon(0.81, 1.0]","(0.81, 1.0]",1.3921,0.019,Actionable,0.330813398,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,0.330813398,Positive,High cost resources (Tier 1 and 2) resources not to exceed 20% of the total Deal resources,7,0.176499983,1,40,40,High,Hide,Optimal Resource Mix,Ensure High cost resources (Tier 1 and 2) do not exceed 20% of the total Deal resources in order to optimize the overall Cost in these type of deals
ClosePlanExists,ClosePlanExists0,0,1,0,Actionable,0,Deals with an existing Close Plan on the Opportunity have higher propensity to win,0.323531725,Neutral,Deals with an existing Close Plan on the Opportunity have higher propensity to win,2,0.248499359,2,20,60,No,Show,Has Close Plan,Create and review a Close Plan for this opportunity
ClosePlanExists,ClosePlanExistsYes,Yes,1.2821,0.0002,Actionable,0.248499359,Deals with an existing Close Plan on the Opportunity have higher propensity to win,0.248499359,Positive,Deals with an existing Close Plan on the Opportunity have higher propensity to win,2,0.248499359,1,20,60,Yes,Hide,Has Close Plan,Create and review a Close Plan for this opportunity
Cloud_Partner,Cloud_PartnerCloud_1,Cloud_1,1,0,Actionable,0,Deals with Success Engagements linked to the opportunity have higher propensity to win,0.036042591,Neutral,Deals with Success Engagements linked to the opportunity have higher propensity to win,1,0.036042591,2,20,40,No,Hide,Has Subcon,No Action
Cloud_Partner,Cloud_PartnerOther,Other,1.0367,0.5875,Actionable,0.036042591,Deals with Success Engagements linked to the opportunity have higher propensity to win,0.036042591,Positive,Deals with Success Engagements linked to the opportunity have higher propensity to win,1,0.036042591,2,20,40,Yes,Hide,Has Subcon,No Action
Cloud_SE,Cloud_SENo,No,1,0,Actionable,0,Having reviews on the opportunities increases the propensity to win,0,Neutral,Having reviews on the opportunities increases the propensity to win,2,0,2,20,60,No,Show,Has Success Engagement,Link a Success Engagement with the Opportunity in order to have the right Consumption plan available in presales
Cloud_SE,Cloud_SEYes,Yes,0.972,0.7801,Actionable,-0.028399475,Having reviews on the opportunities increases the propensity to win,0,Negative,Having reviews on the opportunities increases the propensity to win,2,0,2,20,60,Yes,Show,Has Success Engagement,Link a Success Engagement with the Opportunity in order to have the right Consumption plan available in presales
CombinationIteration,CombinationIteration1,1,8.9266,0,Non-Actionable,2.189035583,Having reviews on the opportunities increases the propensity to win,3.748877998,Positive,Having reviews on the opportunities increases the propensity to win,3,3.032571444,3,0,100,Medium-Low,Show,Has Oppty Reviews,No Action
CombinationIteration,CombinationIteration2,2,23.5659,0,Non-Actionable,3.159800752,Having reviews on the opportunities increases the propensity to win,3.748877998,Positive,Having reviews on the opportunities increases the propensity to win,3,3.032571444,2,0,100,Medium-High,Show,Has Oppty Reviews,No Action
CombinationIteration,CombinationIteration3<,3<,42.4734,0,Non-Actionable,3.748877998,The number of Commercial Opportunities active for a customer influences the propensity to win,3.748877998,Positive,The number of Commercial Opportunities active for a customer influences the propensity to win,3,3.032571444,1,0,100,High,Show,Has Oppty Reviews,No Action
CombinationIteration,CombinationIteration0,0,1,0,Non-Actionable,0,The number of Commercial Opportunities active for a customer influences the propensity to win,3.748877998,Positive,The number of Commercial Opportunities active for a customer influences the propensity to win,1,2.001640099,4,0,100,Low,Show,Has Oppty Reviews,No Action
Commercial.Active.Oppty.Count_Bucketted,Commercial.Active.Oppty.Count_Bucketted >40, >40,1.0309,0.9706,Non-Actionable,0.030432207,The number of Commercial Opportunities active for a customer influences the propensity to win,0.344936315,Positive,The number of Commercial Opportunities active for a customer influences the propensity to win,3,0.223350345,3,0,100,High,Show,Active Commercial Oppties,No Action
Commercial.Active.Oppty.Count_Bucketted,Commercial.Active.Oppty.Count_Bucketted(0-20],(0-20],1.3427,0.0126,Non-Actionable,0.294682512,The number of Commercial Opportunities active for a customer influences the propensity to win,0.344936315,Positive,The number of Commercial Opportunities active for a customer influences the propensity to win,3,0.223350345,2,0,100,Medium-Low,Show,Active Commercial Oppties,No Action
Commercial.Active.Oppty.Count_Bucketted,Commercial.Active.Oppty.Count_Bucketted(20-40],(20-40],1.4119,0.2771,Non-Actionable,0.344936315,"For strategic accounts, consulting actions through Account Planning will improve propensity to win",0.344936315,Positive,"For strategic accounts, consulting actions through Account Planning will improve propensity to win",3,0.223350345,1,0,100,Medium-High,Show,Active Commercial Oppties,No Action
Commercial.Active.Oppty.Count_Bucketted,Commercial.Active.Oppty.Count_Bucketted=0,0,1,0,Non-Actionable,0,"For strategic accounts, consulting actions through Account Planning will improve propensity to win",0.344936315,Positive,"For strategic accounts, consulting actions through Account Planning will improve propensity to win",1,0.223350345,4,0,100,Low,Show,Active Commercial Oppties,No Action
Consulting.Action,Consulting.Action0,0,1,0,Actionable,0,"Higher Customer Databook score, higher the propensity to win",0.155806451,Neutral,"Higher Customer Databook score, higher the propensity to win",1,0.155806451,2,20,60,No,Show,Has Consulting Actions from Account Plan,Add Consulting actions to the Account Plan in order to drive the right Customer outcomes
Consulting.Action,Consulting.Action1,1,1.1686,0.0024,Actionable,0.155806451,"Higher Customer Databook score, higher the propensity to win",0.155806451,Positive,"Higher Customer Databook score, higher the propensity to win",1,0.155806451,2,20,60,Yes,Hide,Has Consulting Actions from Account Plan,Add Consulting actions to the Account Plan in order to drive the right Customer outcomes
DBScore_Binned,DBScore_Binned0-2,0-2,1.2973,0.0274,Non-Actionable,0.260285182,"Higher Customer Databook score, higher the propensity to win",0.260285182,Positive,"Higher Customer Databook score, higher the propensity to win",3,0.129154866,1,0,100,Medium-Low,Show,High Databook Score,No Action
DBScore_Binned,DBScore_Binned2-4,04-Feb,0.9845,0.7347,Non-Actionable,-0.015621381,"Higher Customer Databook score, higher the propensity to win",0.260285182,Negative,"Higher Customer Databook score, higher the propensity to win",3,0.129154866,4,0,100,Medium-High,Show,High Databook Score,No Action
DBScore_Binned,DBScore_Binned4+,4+,1.1535,0.2704,Non-Actionable,0.142800799,Ensure that a Digital Advisor is supporting this opportunity and is part of the deal team,0.260285182,Positive,Ensure that a Digital Advisor is supporting this opportunity and is part of the deal team,3,0.129154866,2,0,100,HIgh,Show,High Databook Score,No Action
DBScore_Binned,DBScore_Binned0,0,1,0,Non-Actionable,0,Ensure that a Digital Advisor is supporting this opportunity and is part of the deal team,0,Positive,Ensure that a Digital Advisor is supporting this opportunity and is part of the deal team,1,0.129154866,3,0,100,Low,Show,High Databook Score,No Action
Digital Advisory Curr Flag,Digital Advisory Curr Flag1,1,0.7363,0.0618,Actionable,-0.306117635,Deals with domain presales resources assigned have higher propensity to win,-0.306117635,Neutral,Deals with domain presales resources assigned have higher propensity to win,1,-0.306117635,2,20,40,No,Hide,Presence of Digital Advisor,No Action
Digital Advisory Curr Flag,Digital Advisory Curr Flag0,0,1,0,Actionable,0,Deals with domain presales resources assigned have higher propensity to win,0.215998083,Positive,Deals with domain presales resources assigned have higher propensity to win,1,0.0643,2,20,40,Yes,Hide,Presence of Digital Advisor,No Action
Domain PreSales Indicator,Domain PreSales IndicatorWithout Domain Presales,Without Domain Presales,1,0,Actionable,0,"If a deal is stalled, the propensity to win goes down",0.185566287,Neutral,"If a deal is stalled, the propensity to win goes down",1,0.185566287,2,20,40,No,Show,Has Domain Presales,Assign Domain Presales resources to have higher chance of getting the solution accepted by Customer
Domain PreSales Indicator,Domain PreSales IndicatorHas Domain Presales,Has Domain Presales,1.2039,0.0231,Actionable,0.185566287,"If a deal is stalled, the propensity to win goes down",0.185566287,Positive,"If a deal is stalled, the propensity to win goes down",1,0.185566287,1,20,40,Yes,Hide,Has Domain Presales,Assign Domain Presales resources to have higher chance of getting the solution accepted by Customer
ExternalStallingFlag,ExternalStallingFlagFALSE,FALSE,1,0,Actionable,0,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,0,Neutral,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,1,0,1,20,60,No,Show,Stalled Deal,"The deal appears to be stalled, explore avenues to engage with the Customer"
ExternalStallingFlag,ExternalStallingFlag1,1,0.4331,0,Actionable,-0.836786631,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,-0.836786631,Negative,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,1,-0.836786631,2,20,60,Yes,Show,Stalled Deal,"The deal appears to be stalled, explore avenues to engage with the Customer"
GrowthLicensingSpendBucket,GrowthLicensingSpendBucket0.25to0.75,0.25to0.75,0.9788,0.7183,Non-Actionable,-0.021427947,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,0.12751332,Negative,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,3,0.055820884,4,0,100,Medium-Low,Show,Licensing Spend Growth,No Action
GrowthLicensingSpendBucket,GrowthLicensingSpendBucket0.75to2,0.75to2,1.136,0.1612,Non-Actionable,0.12751332,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,0.12751332,Positive,Past 2-year Licensing Spend Growth for the Customer influences the propensity to win,3,0.055820884,1,0,100,Medium-High,Show,Licensing Spend Growth,No Action
GrowthLicensingSpendBucket,GrowthLicensingSpendBucket2<,2<,1.0633,0.6172,Non-Actionable,0.06137728,Deals with SSSP involvement have higher propensity to win,0.12751332,Positive,Deals with SSSP involvement have higher propensity to win,3,0.055820884,2,0,100,High,Show,Licensing Spend Growth,No Action
GrowthLicensingSpendBucket,GrowthLicensingSpendBucket<0.25,<0.25,1,0,Non-Actionable,0,Deals with SSSP involvement have higher propensity to win,0.118849134,Positive,Deals with SSSP involvement have higher propensity to win,1,-0.027614549,3,0,100,Low,Show,Licensing Spend Growth,No Action
Has SSSP,Has SSSP0,0,1,0,Non-Actionable,0,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,0.117783036,Neutral,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,2,0.161268148,2,0,100,No,Show,Has SSSP,No Action
Has SSSP,Has SSSP1,1,1.175,0.4122,Non-Actionable,0.161268148,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,0.161268148,Positive,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,2,0.161268148,1,0,100,Yes,Show,Has SSSP,No Action
incidentBucket,incidentBucket0,0,1,0,Non-Actionable,0,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,0,Positive,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,1,-0.29431212,1,0,100,Low,Show,Critical Customer Incidents,No Action
incidentBucket,incidentBucket0-50,0-50,0.7677,0.0057,Non-Actionable,-0.264356247,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,-0.224769873,Negative,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,5,-0.29431212,4,0,100,Medium-Low,Show,Critical Customer Incidents,No Action
incidentBucket,incidentBucket100-200,100-200,0.7026,0.0008,Non-Actionable,-0.352967539,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,-0.224769873,Negative,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,5,-0.29431212,5,0,100,Medium-Low,Show,Critical Customer Incidents,No Action
incidentBucket,incidentBucket200-400,200-400,0.7987,0.0385,Non-Actionable,-0.224769873,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,-0.224769873,Negative,Past 2-year Critical Incidents rate for the Customer influences the propensity to win,5,-0.29431212,2,0,100,Medium-High,Show,Critical Customer Incidents,No Action
incidentBucket,incidentBucket400<,400<,0.6837,0.0008,Non-Actionable,-0.380236054,#N/A,-0.224769873,Negative,#N/A,5,-0.29431212,6,0,100,High,Show,Critical Customer Incidents,No Action
incidentBucket,incidentBucket50-100,50-100,0.7794,0.0204,Non-Actionable,-0.249230886,The opportunity being global influences the propensity to win,-0.224769873,Negative,The opportunity being global influences the propensity to win,5,-0.29431212,3,0,100,Medium-Low,Show,Critical Customer Incidents,No Action
Intercept,Intercept,,0.0011,0,#N/A,-6.812445099,The opportunity being global influences the propensity to win,-6.812445099,Negative,The opportunity being global influences the propensity to win,1,-6.812445099,1,0,100,Intercept,Hide,Intercept,No Action
Is Global,Is Global0,0,1,0,Non-Actionable,0,Customers with Active Support contracts have higher propensity to win,0.419368013,Neutral,Customers with Active Support contracts have higher propensity to win,2,1.279432719,2,0,100,No,Show,Global Deal,No Action
Is Global,Is Global1,1,1.521,0.0185,Non-Actionable,0.419368013,Customers with Active Support contracts have higher propensity to win,0.419368013,Positive,Customers with Active Support contracts have higher propensity to win,2,0.419368013,1,0,100,Yes,Show,Global Deal,No Action
Is Tpid Active Support Contract,Is Tpid Active Support Contract0,0,1,0,Non-Actionable,0,Customers with MACC contracts have higher propensity to win,0,Neutral,Customers with MACC contracts have higher propensity to win,1,-0.163578314,1,0,100,No,Show,Has Active Support Contract,No Action
Is Tpid Active Support Contract,Is Tpid Active Support Contract1,1,0.8491,0.0706,Non-Actionable,-0.163578314,Customers with MACC contracts have higher propensity to win,-0.163578314,Negative,Customers with MACC contracts have higher propensity to win,1,-0.163578314,2,0,100,Yes,Show,Has Active Support Contract,No Action
MACC_binned,MACC_binned0,0,1,0,Non-Actionable,0,Customers with MACC contracts have higher propensity to win,0.023521195,Positive,Customers with MACC contracts have higher propensity to win,4,0.027158626,3,0,100,Low,Show,MACC Customer,No Action
MACC_binned,MACC_binned0-1M,0-1M,1.0398,0.6502,Non-Actionable,0.039028387,Customers with MACC contracts have higher propensity to win,0.086085949,Positive,Customers with MACC contracts have higher propensity to win,4,0.027158626,2,0,100,Medium-Low,Show,MACC Customer,No Action
MACC_binned,MACC_binned1M-2M,1M-2M,0.9573,0.8278,Non-Actionable,-0.043638457,"Greater the months slipped on a Deal, higher the propensity to lose",0.086085949,Negative,"Greater the months slipped on a Deal, higher the propensity to lose",4,0.027158626,4,0,100,Medium-High,Show,MACC Customer,No Action
MACC_binned,MACC_binned2M+,2M+,1.0899,0.0851,Non-Actionable,0.086085949,"Greater the months slipped on a Deal, higher the propensity to lose",0.086085949,Positive,"Greater the months slipped on a Deal, higher the propensity to lose",4,0.027158626,1,0,100,High,Show,MACC Customer,No Action
MonthsSlipped_Bucketted,MonthsSlipped_Bucketted >18, >18,0.0576,0,Actionable,-2.854232711,"Greater the months slipped on a Deal, higher the propensity to lose",0,Negative,"Greater the months slipped on a Deal, higher the propensity to lose",4,-1.446578797,5,20,80,High,Show,Slipped Deal,Control the slippage on the deal in order to submit the contract to the Customer in a timely manner
MonthsSlipped_Bucketted,MonthsSlipped_Bucketted(0-6],(0-6],0.9052,0.0404,Actionable,-0.099599365,"Greater the months slipped on a Deal, higher the propensity to lose",0,Negative,"Greater the months slipped on a Deal, higher the propensity to lose",4,-1.446578797,2,20,80,Medium-High,Show,Slipped Deal,Control the slippage on the deal in order to submit the contract to the Customer in a timely manner
MonthsSlipped_Bucketted,MonthsSlipped_Bucketted(12-18],(12-18],0.1694,0,Actionable,-1.775492497,"Greater the months slipped on a Deal, higher the propensity to lose",0,Negative,"Greater the months slipped on a Deal, higher the propensity to lose",4,-1.446578797,4,20,80,Medium-Low,Show,Slipped Deal,Control the slippage on the deal in order to submit the contract to the Customer in a timely manner
MonthsSlipped_Bucketted,MonthsSlipped_Bucketted(6-12],(6-12],0.3475,0,Actionable,-1.056990614,"Greater the months slipped on a Deal, higher the propensity to lose",0,Negative,"Greater the months slipped on a Deal, higher the propensity to lose",4,-1.446578797,3,20,80,Medium-Low,Show,Slipped Deal,Control the slippage on the deal in order to submit the contract to the Customer in a timely manner
MonthsSlipped_Bucketted,MonthsSlipped_Bucketted=0,0,1,0,Actionable,0,"Greater the months slipped on a Deal, higher the propensity to lose",0,Positive,"Greater the months slipped on a Deal, higher the propensity to lose",1,-1.446578797,1,20,80,Low,Hide,Slipped Deal,Control the slippage on the deal in order to submit the contract to the Customer in a timely manner
