Opportunity ID,Opportunity Status,Area,Opportunity Size,SalesStage,Solution Area,Has Partner,Has SSSP,SSSP Ownership,Total Resources,Is Global,PreviousDAcountBucket,CombinationIteration,incidentBucket,Avg_Resource_Experience_Bucket,GrossNWSBucket,ContractDiscount%_binned,ECIF%_binned,approvedHoursBucket,GrowthLicensingSpendBucket,AvgResourceWinRateBucket,Digital Advisory Curr Flag,Fee Type,Avg PL Experience Bucket_binned,PPG,Commercial_Active_Oppty_Count_Bucketted,MonthsSlipped_Bucketted,Owner_Win_Rate_Bucketted,Tpid_Win_Rate_Bucketted,Is Tpid Active Support Contract,PrimarySponsorBDM,ExternalStallingFlag,ClosePlanExists,Domain PreSales Indicator,Risk_Fee,POC,StandardOfferingType,Accountplankey,MACC_binned,Cloud_SE,StalledDaysBinned,Cloud_Partner,Cloud_Discount,Cloud_Partner_Size,AvgCSATScore_Binned,Consulting_Action,SA_Size,DBScore_Binned,PPG_FeeType
7-33OP5ZYAOB,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OPB7GJMA,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OPECT77L,Open,Canada,500k-1M   ,20.0,Security,1,0,1,1.0,0,0,0,100-200,<=2,0-2M,0%,0,0-20,<0.25,0%to40%,0,Other,<2,Azure Security, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Security_500k-1M,0-2,Azure Security _ Other
7-33OPEIWKEV,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OPH5QHEA,Open,United States,<50K      ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,100-200,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Applications & Infrastructure_<50K,2-4,App Dev _ Other
7-33OPLV3F23,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OPT4VITY,Open,United States,>1M       ,20.0,Business Applications,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,1M-2M,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Business Applications_>1M,0,Biz Apps _ Other
7-33OPWOUZBZ,Open,United States,500k-1M   ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Applications & Infrastructure_500k-1M,0,App Dev _ Other
7-33OPZELTBG,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OQ25OCT4,Open,United States,300k-500k ,20.0,Modern Work,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Modern Work_300k-500k,0,MW _ Other
7-33OQ2Q73TG,Open,United States,500k-1M   ,20.0,Modern Work,1,0,1,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,1M-2M,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Modern Work_500k-1M,0,MW _ Other
7-33OQ7GUQTP,Open,Canada,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OQCKVOQD,Open,United States,300k-500k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Infra, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Applications & Infrastructure_300k-500k,0,Infra _ Other
7-33OQFIAGXX,Open,Western Europe,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,1M-2M,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,AA,2-4,AA
7-33OQGIXJH7,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OQPJ7MJF,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OQSB6GUK,Open,ANZ,50k-100k  ,20.0,Business Applications,1,0,1,0.0,0,0,0,50-100,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,Business Applications_50k-100k,2-4,Biz Apps _ Other
7-33OQYOUUIR,Open,United States,500k-1M   ,20.0,Other,1,0,1,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,AA,0,AA
7-33OR2LOLIX,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OR46E467,Open,Latam,100k-300k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,20-40,40-60,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Applications & Infrastructure_100k-300k,0,App Dev _ Other
7-33ORB4CI2B,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33ORDDK3WW,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33ORM2LQ4B,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OSAF2YXN,Open,United States,300k-500k ,40.0,Modern Work,1,0,0,0.0,0,0,0,50-100,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40, 0-20,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,1,Modern Work_300k-500k,4+,MW _ Other
7-33OSIVMYDW,Open,United States,<50K      ,20.0,Data & AI,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,0.25to0.75,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Data & AI_<50K,0,Data & AI _ Other
7-33OSOAF3K3,Open,Greater China,300k-500k ,40.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,40-60,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Applications & Infrastructure_300k-500k,0,App Dev _ Other
7-33OSUDXVHS,Open,Greater China,300k-500k ,80.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,200-400,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Applications & Infrastructure_300k-500k,2-4,App Dev _ Other
7-33OSZZX74Y,Open,India,<50K      ,20.0,Security,1,0,0,0.0,0,0,0,100-200,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Azure Security, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Security_<50K,2-4,Azure Security _ Other
7-33OTG3BIIQ,Open,Western Europe,300k-500k ,40.0,Security,1,0,0,0.0,0,0,1,0,<=2,0,0%,0,0,<0.25,0%to40%,0,T&M,0,Azure Security, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,3_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,0,Azure Security _ T&M
7-33OTIR6LCP,Open,Japan,100k-300k ,20.0,Modern Work,1,0,1,0.0,0,0,0,100-200,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Modern Work_100k-300k,0,MW _ Other
7-33OTLJ72NN,Open,Greater China,100k-300k ,40.0,Data & AI,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,1M-2M,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Data & AI_100k-300k,0,Data & AI _ Other
7-33OTRNY5C7,Open,Greater China,100k-300k ,80.0,Data & AI,1,0,0,0.0,0,0,0,200-400,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Data & AI_100k-300k,2-4,Data & AI _ Other
7-33OU6CKOZG,Open,Japan,500k-1M   ,20.0,Modern Work,1,0,1,0.0,0,0,0,200-400,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Modern Work_500k-1M,0,MW _ Other
7-33OUDXV2L5,Open,Japan,300k-500k ,20.0,Modern Work,1,0,1,0.0,0,0,0,400<,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Modern Work_300k-500k,0,MW _ Other
7-33OUML3XVJ,Open,UK,>1M       ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,AA,0,AA
7-33OUOCJ74P,Open,UK,>1M       ,20.0,Business Applications,1,0,1,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Biz Apps, =0, =0,40-60,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,1,Business Applications_>1M,0,Biz Apps _ Other
7-33OUQTOLQ6,Open,Western Europe,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-33OUVGUS7L,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,100-200,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OUXLN36H,Open,Western Europe,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-33OUXZ5BVQ,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OVCQHNEI,Open,United States,500k-1M   ,20.0,Other,1,0,1,0.0,0,0,0,200-400,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,AA,2-4,AA
7-33OVICKEH4,Open,Central and Eastern Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OVKAFUXW,Open,Greater China,300k-500k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,100-200,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0, 0-20,60-80,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Applications & Infrastructure_300k-500k,2-4,App Dev _ Other
7-33OVMNHR5N,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OVPJFN4T,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,0.75to2,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OW4ZIQVE,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OWDVNPNR,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,40-60, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OWENTBRY,Open,United States,500k-1M   ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Infra, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Applications & Infrastructure_500k-1M,2-4,Infra _ Other
7-33OWRHVOR6,Open,MEA,<50K      ,20.0,Security,1,0,1,0.0,0,0,0,50-100,<=2,2M-10M,0%,0,0,0.25to0.75,0%to40%,0,Other,0,Azure Security, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Security_<50K,4+,Azure Security _ Other
7-33OWT5KLLS,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OWTGPOVF,Open,United States,>1M       ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Infra, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Applications & Infrastructure_>1M,0,Infra _ Other
7-33OWVHSOKS,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OWYLBNFU,Open,Germany,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OX26PACS,Open,Germany,50k-100k  ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_50k-100k  ,0,0,AA,0,AA
7-33OX4BQFAR,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OX6VCNNA,Open,United States,>1M       ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,0.25to0.75,0%to40%,0,Other,0,Unknown, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,AA,0,AA
7-33OXC6KTH5,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXKLAEF2,Open,France,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXN33BWN,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXNB4Z6K,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXND3RS3,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXONMVEU,Open,United States,<50K      ,20.0,Data & AI,1,0,0,0.0,0,0,0,400<,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Data & AI, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Data & AI_<50K,2-4,Data & AI _ Other
7-33OXOUS736,Open,United States,<50K      ,40.0,Other,1,0,1,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,AA,0,AA
7-33OXPQEDSO,Open,United States,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,400<,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,AA,2-4,AA
7-33OXQ3JICJ,Open,UNKNOWN,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0,60-80, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXSR2MDA,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXX473L6,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXXDF7TF,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OXYMZ5MU,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-33OY3MP5OU,Open,United States,300k-500k ,80.0,Other,1,0,0,0.0,0,0,0,50-100,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,1,AA,4+,AA
